MouseID,AgeInDays,Phenotyping
DO-1D-3022,1059,homecage_wheel_running
DO-2D-4019,1059,homecage_wheel_running
DO-AL-0030,1059,homecage_wheel_running
DO-20-1025,1059,homecage_wheel_running
DO-40-2019,1059,homecage_wheel_running
DO-1D-3024,1059,homecage_wheel_running
DO-2D-4001,702,homecage_wheel_running
DO-40-2006,702,homecage_wheel_running
DO-40-2007,702,homecage_wheel_running
DO-40-2008,702,homecage_wheel_running
DO-AL-0001,702,homecage_wheel_running
DO-AL-0002,702,homecage_wheel_running
DO-AL-0003,702,homecage_wheel_running
DO-AL-0004,702,homecage_wheel_running
DO-AL-0005,702,homecage_wheel_running
DO-AL-0006,702,homecage_wheel_running
DO-AL-0007,702,homecage_wheel_running
DO-2D-4002,702,homecage_wheel_running
DO-1D-3001,702,homecage_wheel_running
DO-1D-3002,702,homecage_wheel_running
DO-1D-3003,702,homecage_wheel_running
DO-20-1001,702,homecage_wheel_running
DO-20-1003,702,homecage_wheel_running
DO-20-1004,702,homecage_wheel_running
DO-20-1006,702,homecage_wheel_running
DO-20-1007,702,homecage_wheel_running
DO-20-1008,702,homecage_wheel_running
DO-2D-4009,702,homecage_wheel_running
DO-2D-4003,702,homecage_wheel_running
DO-2D-4011,702,homecage_wheel_running
DO-2D-4012,702,homecage_wheel_running
DO-2D-4015,702,homecage_wheel_running
DO-2D-4016,702,homecage_wheel_running
DO-1D-3010,702,homecage_wheel_running
DO-1D-3012,702,homecage_wheel_running
DO-1D-3013,702,homecage_wheel_running
DO-1D-3014,702,homecage_wheel_running
DO-40-2010,702,homecage_wheel_running
DO-40-2011,702,homecage_wheel_running
DO-2D-4004,702,homecage_wheel_running
DO-2D-4007,702,homecage_wheel_running
DO-40-2001,702,homecage_wheel_running
DO-40-2002,702,homecage_wheel_running
DO-40-2003,702,homecage_wheel_running
DO-40-2005,702,homecage_wheel_running
DO-40-2012,702,homecage_wheel_running
DO-20-1015,702,homecage_wheel_running
DO-AL-0010,702,homecage_wheel_running
DO-AL-0011,702,homecage_wheel_running
DO-AL-0012,702,homecage_wheel_running
DO-AL-0014,702,homecage_wheel_running
DO-40-2013,702,homecage_wheel_running
DO-40-2015,702,homecage_wheel_running
DO-40-2016,702,homecage_wheel_running
DO-20-1009,702,homecage_wheel_running
DO-20-1010,702,homecage_wheel_running
DO-20-1011,702,homecage_wheel_running
DO-20-1012,702,homecage_wheel_running
DO-20-1013,702,homecage_wheel_running
DO-20-1049,695,homecage_wheel_running
DO-2D-4050,695,homecage_wheel_running
DO-AL-0052,695,homecage_wheel_running
DO-20-1051,695,homecage_wheel_running
DO-40-2051,695,homecage_wheel_running
DO-1D-3052,695,homecage_wheel_running
DO-2D-4052,695,homecage_wheel_running
DO-20-1053,695,homecage_wheel_running
DO-40-2052,695,homecage_wheel_running
DO-1D-3053,695,homecage_wheel_running
DO-20-1050,695,homecage_wheel_running
DO-2D-4053,695,homecage_wheel_running
DO-20-1054,695,homecage_wheel_running
DO-40-2053,695,homecage_wheel_running
DO-1D-3054,695,homecage_wheel_running
DO-2D-4054,695,homecage_wheel_running
DO-20-1056,695,homecage_wheel_running
DO-40-2055,695,homecage_wheel_running
DO-1D-3056,695,homecage_wheel_running
DO-AL-0050,695,homecage_wheel_running
DO-2D-4057,695,homecage_wheel_running
DO-AL-0057,695,homecage_wheel_running
DO-20-1057,695,homecage_wheel_running
DO-40-2056,695,homecage_wheel_running
DO-1D-3057,695,homecage_wheel_running
DO-2D-4058,695,homecage_wheel_running
DO-40-2058,695,homecage_wheel_running
DO-2D-4059,695,homecage_wheel_running
DO-1D-3058,695,homecage_wheel_running
DO-AL-0058,695,homecage_wheel_running
DO-40-2049,695,homecage_wheel_running
DO-1D-3049,695,homecage_wheel_running
DO-2D-4049,695,homecage_wheel_running
DO-AL-0051,695,homecage_wheel_running
DO-40-2050,695,homecage_wheel_running
DO-1D-3050,695,homecage_wheel_running
DO-1D-3060,695,homecage_wheel_running
DO-20-1059,695,homecage_wheel_running
DO-40-2060,695,homecage_wheel_running
DO-40-2061,695,homecage_wheel_running
DO-20-1060,695,homecage_wheel_running
DO-1D-3061,695,homecage_wheel_running
DO-2D-4063,695,homecage_wheel_running
DO-AL-0062,695,homecage_wheel_running
DO-20-1062,695,homecage_wheel_running
DO-40-2062,695,homecage_wheel_running
DO-2D-4064,695,homecage_wheel_running
DO-2D-4062,695,homecage_wheel_running
DO-20-1063,695,homecage_wheel_running
DO-40-2063,695,homecage_wheel_running
DO-1D-3063,695,homecage_wheel_running
DO-20-1064,695,homecage_wheel_running
DO-AL-0061,695,homecage_wheel_running
DO-1D-3062,695,homecage_wheel_running
DO-20-1058,695,homecage_wheel_running
DO-40-2059,695,homecage_wheel_running
DO-1D-3059,695,homecage_wheel_running
DO-2D-4061,695,homecage_wheel_running
DO-AL-0060,695,homecage_wheel_running
DO-20-1157,1059,homecage_wheel_running
DO-20-1156,1059,homecage_wheel_running
DO-40-2158,1059,homecage_wheel_running
DO-2D-4151,1059,homecage_wheel_running
DO-20-1152,1059,homecage_wheel_running
DO-40-2159,1059,homecage_wheel_running
DO-2D-4148,1059,homecage_wheel_running
DO-40-2160,1059,homecage_wheel_running
DO-20-1151,1059,homecage_wheel_running
DO-40-2150,1059,homecage_wheel_running
DO-20-1146,1059,homecage_wheel_running
DO-40-2153,1059,homecage_wheel_running
DO-40-2151,1059,homecage_wheel_running
DO-20-1158,1059,homecage_wheel_running
DO-40-2152,1059,homecage_wheel_running
DO-40-2145,1059,homecage_wheel_running
DO-1D-3145,1059,homecage_wheel_running
DO-40-2156,1059,homecage_wheel_running
DO-40-2146,1059,homecage_wheel_running
DO-2D-4149,1059,homecage_wheel_running
DO-40-2157,1059,homecage_wheel_running
DO-40-2149,1059,homecage_wheel_running
DO-AL-0066,688,homecage_wheel_running
DO-2D-4071,688,homecage_wheel_running
DO-AL-0069,688,homecage_wheel_running
DO-20-1067,695,homecage_wheel_running
DO-40-2067,688,homecage_wheel_running
DO-2D-4072,688,homecage_wheel_running
DO-AL-0071,688,homecage_wheel_running
DO-20-1068,695,homecage_wheel_running
DO-40-2068,688,homecage_wheel_running
DO-1D-3069,688,homecage_wheel_running
DO-20-1065,688,homecage_wheel_running
DO-2D-4074,688,homecage_wheel_running
DO-AL-0072,688,homecage_wheel_running
DO-20-1069,695,homecage_wheel_running
DO-40-2069,688,homecage_wheel_running
DO-1D-3071,688,homecage_wheel_running
DO-2D-4075,688,homecage_wheel_running
DO-AL-0074,688,homecage_wheel_running
DO-20-1070,695,homecage_wheel_running
DO-40-2070,688,homecage_wheel_running
DO-1D-3072,688,homecage_wheel_running
DO-40-2065,688,homecage_wheel_running
DO-2D-4077,688,homecage_wheel_running
DO-AL-0075,688,homecage_wheel_running
DO-20-1071,695,homecage_wheel_running
DO-40-2071,688,homecage_wheel_running
DO-1D-3073,688,homecage_wheel_running
DO-2D-4079,688,homecage_wheel_running
DO-AL-0076,688,homecage_wheel_running
DO-20-1072,695,homecage_wheel_running
DO-40-2072,688,homecage_wheel_running
DO-1D-3065,688,homecage_wheel_running
DO-2D-4069,688,homecage_wheel_running
DO-AL-0068,688,homecage_wheel_running
DO-20-1066,688,homecage_wheel_running
DO-40-2066,688,homecage_wheel_running
DO-1D-3066,688,homecage_wheel_running
DO-1D-3074,688,homecage_wheel_running
DO-1D-3076,688,homecage_wheel_running
DO-AL-0079,688,homecage_wheel_running
DO-20-1077,695,homecage_wheel_running
DO-40-2075,688,homecage_wheel_running
DO-AL-0080,688,homecage_wheel_running
DO-20-1078,695,homecage_wheel_running
DO-40-2076,688,homecage_wheel_running
DO-20-1079,695,homecage_wheel_running
DO-40-2077,688,homecage_wheel_running
DO-1D-3080,688,homecage_wheel_running
DO-2D-4080,688,homecage_wheel_running
DO-40-2078,688,homecage_wheel_running
DO-AL-0077,688,homecage_wheel_running
DO-20-1074,695,homecage_wheel_running
DO-40-2073,688,homecage_wheel_running
DO-1D-3075,688,homecage_wheel_running
DO-AL-0078,688,homecage_wheel_running
DO-40-2074,688,homecage_wheel_running
DO-40-2175,1059,homecage_wheel_running
DO-20-1168,1059,homecage_wheel_running
DO-40-2174,1059,homecage_wheel_running
DO-1D-3169,1059,homecage_wheel_running
DO-2D-4167,1059,homecage_wheel_running
DO-20-1170,1059,homecage_wheel_running
DO-2D-4168,1059,homecage_wheel_running
DO-40-2172,1059,homecage_wheel_running
DO-2D-4171,1059,homecage_wheel_running
DO-40-2176,1059,homecage_wheel_running
DO-40-2162,1059,homecage_wheel_running
DO-2D-4172,1059,homecage_wheel_running
DO-40-2164,1059,homecage_wheel_running
DO-1D-3170,1059,homecage_wheel_running
DO-40-2168,1059,homecage_wheel_running
DO-2D-4165,1059,homecage_wheel_running
DO-40-2167,1059,homecage_wheel_running
DO-AL-0176,1059,homecage_wheel_running
DO-AL-0141,1059,homecage_wheel_running
DO-1D-3135,1059,homecage_wheel_running
DO-40-2141,1059,homecage_wheel_running
DO-20-1129,1059,homecage_wheel_running
DO-40-2133,1059,homecage_wheel_running
DO-1D-3134,1059,homecage_wheel_running
DO-2D-4143,1059,homecage_wheel_running
DO-20-1135,1059,homecage_wheel_running
DO-40-2135,1059,homecage_wheel_running
DO-20-1136,1059,homecage_wheel_running
DO-40-2137,1059,homecage_wheel_running
DO-AL-0033,331,homecage_wheel_running
DO-AL-0042,331,homecage_wheel_running
DO-AL-0043,331,homecage_wheel_running
DO-AL-0044,331,homecage_wheel_running
DO-AL-0045,331,homecage_wheel_running
DO-AL-0046,331,homecage_wheel_running
DO-AL-0047,331,homecage_wheel_running
DO-AL-0048,331,homecage_wheel_running
DO-20-1033,331,homecage_wheel_running
DO-20-1034,331,homecage_wheel_running
DO-20-1035,331,homecage_wheel_running
DO-AL-0034,331,homecage_wheel_running
DO-20-1036,331,homecage_wheel_running
DO-20-1037,331,homecage_wheel_running
DO-20-1038,331,homecage_wheel_running
DO-20-1039,331,homecage_wheel_running
DO-20-1040,331,homecage_wheel_running
DO-20-1041,331,homecage_wheel_running
DO-20-1042,331,homecage_wheel_running
DO-20-1043,331,homecage_wheel_running
DO-20-1044,331,homecage_wheel_running
DO-20-1045,331,homecage_wheel_running
DO-AL-0035,331,homecage_wheel_running
DO-20-1046,331,homecage_wheel_running
DO-20-1047,331,homecage_wheel_running
DO-20-1048,331,homecage_wheel_running
DO-40-2033,331,homecage_wheel_running
DO-40-2034,331,homecage_wheel_running
DO-40-2035,331,homecage_wheel_running
DO-40-2036,331,homecage_wheel_running
DO-40-2037,331,homecage_wheel_running
DO-40-2038,331,homecage_wheel_running
DO-40-2039,331,homecage_wheel_running
DO-AL-0036,331,homecage_wheel_running
DO-40-2040,331,homecage_wheel_running
DO-AL-0037,331,homecage_wheel_running
DO-AL-0038,331,homecage_wheel_running
DO-AL-0039,331,homecage_wheel_running
DO-AL-0040,331,homecage_wheel_running
DO-AL-0041,331,homecage_wheel_running
DO-40-2043,331,homecage_wheel_running
DO-1D-3038,331,homecage_wheel_running
DO-1D-3039,331,homecage_wheel_running
DO-1D-3040,331,homecage_wheel_running
DO-1D-3041,331,homecage_wheel_running
DO-1D-3042,331,homecage_wheel_running
DO-1D-3043,331,homecage_wheel_running
DO-1D-3044,331,homecage_wheel_running
DO-1D-3045,331,homecage_wheel_running
DO-1D-3046,331,homecage_wheel_running
DO-1D-3047,331,homecage_wheel_running
DO-40-2044,331,homecage_wheel_running
DO-1D-3048,331,homecage_wheel_running
DO-2D-4033,331,homecage_wheel_running
DO-2D-4034,331,homecage_wheel_running
DO-2D-4035,331,homecage_wheel_running
DO-2D-4036,331,homecage_wheel_running
DO-2D-4037,331,homecage_wheel_running
DO-2D-4039,331,homecage_wheel_running
DO-2D-4040,331,homecage_wheel_running
DO-2D-4041,331,homecage_wheel_running
DO-2D-4042,331,homecage_wheel_running
DO-40-2045,331,homecage_wheel_running
DO-2D-4043,331,homecage_wheel_running
DO-2D-4044,331,homecage_wheel_running
DO-2D-4045,331,homecage_wheel_running
DO-2D-4046,331,homecage_wheel_running
DO-2D-4047,331,homecage_wheel_running
DO-2D-4048,331,homecage_wheel_running
DO-40-2046,331,homecage_wheel_running
DO-40-2047,331,homecage_wheel_running
DO-40-2048,331,homecage_wheel_running
DO-1D-3034,331,homecage_wheel_running
DO-1D-3035,331,homecage_wheel_running
DO-1D-3037,331,homecage_wheel_running
DO-AL-0049,334,homecage_wheel_running
DO-AL-0058,334,homecage_wheel_running
DO-AL-0059,334,homecage_wheel_running
DO-AL-0060,334,homecage_wheel_running
DO-AL-0061,334,homecage_wheel_running
DO-AL-0062,334,homecage_wheel_running
DO-AL-0063,334,homecage_wheel_running
DO-AL-0064,334,homecage_wheel_running
DO-20-1049,334,homecage_wheel_running
DO-20-1050,334,homecage_wheel_running
DO-20-1051,334,homecage_wheel_running
DO-AL-0050,334,homecage_wheel_running
DO-20-1052,334,homecage_wheel_running
DO-20-1053,334,homecage_wheel_running
DO-20-1054,334,homecage_wheel_running
DO-20-1056,334,homecage_wheel_running
DO-20-1057,334,homecage_wheel_running
DO-20-1058,334,homecage_wheel_running
DO-20-1059,334,homecage_wheel_running
DO-20-1060,334,homecage_wheel_running
DO-20-1062,334,homecage_wheel_running
DO-20-1063,334,homecage_wheel_running
DO-AL-0051,334,homecage_wheel_running
DO-20-1064,334,homecage_wheel_running
DO-40-2049,334,homecage_wheel_running
DO-40-2050,334,homecage_wheel_running
DO-40-2051,334,homecage_wheel_running
DO-40-2052,334,homecage_wheel_running
DO-40-2053,334,homecage_wheel_running
DO-40-2054,334,homecage_wheel_running
DO-40-2055,334,homecage_wheel_running
DO-40-2056,334,homecage_wheel_running
DO-40-2058,334,homecage_wheel_running
DO-AL-0052,334,homecage_wheel_running
DO-40-2059,334,homecage_wheel_running
DO-AL-0053,334,homecage_wheel_running
DO-AL-0054,334,homecage_wheel_running
DO-AL-0055,334,homecage_wheel_running
DO-AL-0056,334,homecage_wheel_running
DO-AL-0057,334,homecage_wheel_running
DO-40-2060,334,homecage_wheel_running
DO-1D-3054,334,homecage_wheel_running
DO-1D-3055,334,homecage_wheel_running
DO-1D-3056,334,homecage_wheel_running
DO-1D-3057,334,homecage_wheel_running
DO-1D-3058,334,homecage_wheel_running
DO-1D-3059,334,homecage_wheel_running
DO-1D-3060,334,homecage_wheel_running
DO-1D-3061,334,homecage_wheel_running
DO-1D-3062,334,homecage_wheel_running
DO-1D-3063,334,homecage_wheel_running
DO-40-2061,334,homecage_wheel_running
DO-1D-3064,334,homecage_wheel_running
DO-2D-4049,334,homecage_wheel_running
DO-2D-4050,334,homecage_wheel_running
DO-2D-4051,334,homecage_wheel_running
DO-2D-4052,334,homecage_wheel_running
DO-2D-4053,334,homecage_wheel_running
DO-2D-4054,334,homecage_wheel_running
DO-2D-4055,334,homecage_wheel_running
DO-2D-4056,334,homecage_wheel_running
DO-2D-4057,334,homecage_wheel_running
DO-40-2062,334,homecage_wheel_running
DO-2D-4058,334,homecage_wheel_running
DO-2D-4059,334,homecage_wheel_running
DO-2D-4061,334,homecage_wheel_running
DO-2D-4062,334,homecage_wheel_running
DO-2D-4063,334,homecage_wheel_running
DO-2D-4064,334,homecage_wheel_running
DO-40-2063,334,homecage_wheel_running
DO-40-2064,334,homecage_wheel_running
DO-1D-3049,334,homecage_wheel_running
DO-1D-3050,334,homecage_wheel_running
DO-1D-3052,334,homecage_wheel_running
DO-1D-3053,334,homecage_wheel_running
DO-AL-0161,702,homecage_wheel_running
DO-AL-0163,702,homecage_wheel_running
DO-20-1164,702,homecage_wheel_running
DO-40-2165,702,homecage_wheel_running
DO-1D-3164,702,homecage_wheel_running
DO-2D-4164,702,homecage_wheel_running
DO-20-1165,702,homecage_wheel_running
DO-2D-4163,702,homecage_wheel_running
DO-40-2167,702,homecage_wheel_running
DO-1D-3168,702,homecage_wheel_running
DO-20-1161,702,homecage_wheel_running
DO-2D-4165,702,homecage_wheel_running
DO-AL-0166,702,homecage_wheel_running
DO-20-1168,702,homecage_wheel_running
DO-40-2168,702,homecage_wheel_running
DO-1D-3169,702,homecage_wheel_running
DO-2D-4167,702,homecage_wheel_running
DO-AL-0167,702,homecage_wheel_running
DO-40-2169,702,homecage_wheel_running
DO-1D-3170,702,homecage_wheel_running
DO-2D-4168,702,homecage_wheel_running
DO-40-2162,702,homecage_wheel_running
DO-AL-0172,702,homecage_wheel_running
DO-20-1170,702,homecage_wheel_running
DO-1D-3161,702,homecage_wheel_running
DO-2D-4162,702,homecage_wheel_running
DO-AL-0162,702,homecage_wheel_running
DO-20-1163,702,homecage_wheel_running
DO-40-2164,702,homecage_wheel_running
DO-1D-3163,702,homecage_wheel_running
DO-40-2170,702,homecage_wheel_running
DO-40-2174,702,homecage_wheel_running
DO-1D-3173,702,homecage_wheel_running
DO-20-1174,702,homecage_wheel_running
DO-AL-0175,702,homecage_wheel_running
DO-20-1175,702,homecage_wheel_running
DO-40-2175,702,homecage_wheel_running
DO-1D-3174,702,homecage_wheel_running
DO-2D-4174,702,homecage_wheel_running
DO-AL-0176,702,homecage_wheel_running
DO-20-1176,702,homecage_wheel_running
DO-1D-3171,702,homecage_wheel_running
DO-40-2176,702,homecage_wheel_running
DO-1D-3175,702,homecage_wheel_running
DO-2D-4176,702,homecage_wheel_running
DO-2D-4171,702,homecage_wheel_running
DO-20-1171,702,homecage_wheel_running
DO-40-2171,702,homecage_wheel_running
DO-20-1172,702,homecage_wheel_running
DO-40-2172,702,homecage_wheel_running
DO-AL-0173,702,homecage_wheel_running
DO-20-1173,702,homecage_wheel_running
DO-2D-4185,338,homecage_wheel_running
DO-2D-4186,338,homecage_wheel_running
DO-2D-4187,338,homecage_wheel_running
DO-2D-4188,338,homecage_wheel_running
DO-2D-4189,338,homecage_wheel_running
DO-2D-4190,338,homecage_wheel_running
DO-2D-4191,338,homecage_wheel_running
DO-2D-4192,338,homecage_wheel_running
DO-AL-0017,324,homecage_wheel_running
DO-AL-0018,324,homecage_wheel_running
DO-AL-0019,324,homecage_wheel_running
DO-AL-0020,324,homecage_wheel_running
DO-AL-0021,324,homecage_wheel_running
DO-AL-0023,324,homecage_wheel_running
DO-AL-0024,324,homecage_wheel_running
DO-AL-0025,324,homecage_wheel_running
DO-AL-0026,324,homecage_wheel_running
DO-AL-0027,324,homecage_wheel_running
DO-AL-0028,324,homecage_wheel_running
DO-AL-0029,324,homecage_wheel_running
DO-AL-0030,324,homecage_wheel_running
DO-AL-0031,324,homecage_wheel_running
DO-AL-0032,324,homecage_wheel_running
DO-20-1017,324,homecage_wheel_running
DO-20-1018,324,homecage_wheel_running
DO-20-1019,324,homecage_wheel_running
DO-20-1021,324,homecage_wheel_running
DO-20-1022,324,homecage_wheel_running
DO-20-1023,324,homecage_wheel_running
DO-20-1024,324,homecage_wheel_running
DO-20-1025,324,homecage_wheel_running
DO-20-1026,324,homecage_wheel_running
DO-20-1027,324,homecage_wheel_running
DO-20-1028,324,homecage_wheel_running
DO-20-1029,324,homecage_wheel_running
DO-20-1030,324,homecage_wheel_running
DO-20-1032,324,homecage_wheel_running
DO-40-2017,324,homecage_wheel_running
DO-40-2018,324,homecage_wheel_running
DO-40-2019,324,homecage_wheel_running
DO-40-2020,324,homecage_wheel_running
DO-40-2021,324,homecage_wheel_running
DO-40-2022,324,homecage_wheel_running
DO-40-2023,324,homecage_wheel_running
DO-40-2024,324,homecage_wheel_running
DO-40-2025,324,homecage_wheel_running
DO-40-2026,324,homecage_wheel_running
DO-40-2027,324,homecage_wheel_running
DO-40-2028,324,homecage_wheel_running
DO-40-2029,324,homecage_wheel_running
DO-40-2030,324,homecage_wheel_running
DO-40-2032,324,homecage_wheel_running
DO-1D-3017,324,homecage_wheel_running
DO-1D-3018,324,homecage_wheel_running
DO-1D-3019,324,homecage_wheel_running
DO-1D-3020,324,homecage_wheel_running
DO-1D-3022,324,homecage_wheel_running
DO-1D-3023,324,homecage_wheel_running
DO-1D-3024,324,homecage_wheel_running
DO-1D-3026,324,homecage_wheel_running
DO-1D-3027,324,homecage_wheel_running
DO-1D-3028,324,homecage_wheel_running
DO-1D-3029,324,homecage_wheel_running
DO-1D-3030,324,homecage_wheel_running
DO-1D-3031,324,homecage_wheel_running
DO-1D-3032,324,homecage_wheel_running
DO-2D-4017,324,homecage_wheel_running
DO-2D-4018,324,homecage_wheel_running
DO-2D-4019,324,homecage_wheel_running
DO-2D-4020,324,homecage_wheel_running
DO-2D-4021,324,homecage_wheel_running
DO-2D-4022,324,homecage_wheel_running
DO-2D-4023,324,homecage_wheel_running
DO-2D-4024,324,homecage_wheel_running
DO-2D-4025,324,homecage_wheel_running
DO-2D-4026,324,homecage_wheel_running
DO-2D-4027,324,homecage_wheel_running
DO-2D-4028,324,homecage_wheel_running
DO-2D-4029,324,homecage_wheel_running
DO-2D-4030,324,homecage_wheel_running
DO-2D-4031,324,homecage_wheel_running
DO-2D-4032,324,homecage_wheel_running
DO-20-1133,338,homecage_wheel_running
DO-20-1148,317,homecage_wheel_running
DO-20-1147,317,homecage_wheel_running
DO-20-1134,338,homecage_wheel_running
DO-20-1146,317,homecage_wheel_running
DO-20-1135,338,homecage_wheel_running
DO-20-1145,317,homecage_wheel_running
DO-20-1136,338,homecage_wheel_running
DO-20-1129,338,homecage_wheel_running
DO-20-1152,317,homecage_wheel_running
DO-20-1130,338,homecage_wheel_running
DO-20-1151,317,homecage_wheel_running
DO-20-1131,338,homecage_wheel_running
DO-20-1150,317,homecage_wheel_running
DO-20-1132,338,homecage_wheel_running
DO-20-1149,317,homecage_wheel_running
DO-40-2081,1423,homecage_wheel_running
DO-AL-0073,331,homecage_wheel_running
DO-AL-0066,331,homecage_wheel_running
DO-AL-0067,331,homecage_wheel_running
DO-AL-0068,331,homecage_wheel_running
DO-AL-0069,331,homecage_wheel_running
DO-AL-0070,331,homecage_wheel_running
DO-AL-0071,331,homecage_wheel_running
DO-AL-0072,331,homecage_wheel_running
DO-20-1065,331,homecage_wheel_running
DO-20-1066,331,homecage_wheel_running
DO-20-1067,338,homecage_wheel_running
DO-AL-0074,331,homecage_wheel_running
DO-20-1068,338,homecage_wheel_running
DO-20-1069,338,homecage_wheel_running
DO-20-1070,338,homecage_wheel_running
DO-20-1071,338,homecage_wheel_running
DO-20-1072,338,homecage_wheel_running
DO-20-1073,338,homecage_wheel_running
DO-20-1074,338,homecage_wheel_running
DO-20-1075,338,homecage_wheel_running
DO-20-1076,338,homecage_wheel_running
DO-20-1077,338,homecage_wheel_running
DO-AL-0075,331,homecage_wheel_running
DO-20-1078,338,homecage_wheel_running
DO-20-1079,338,homecage_wheel_running
DO-20-1080,338,homecage_wheel_running
DO-AL-0076,331,homecage_wheel_running
DO-AL-0077,331,homecage_wheel_running
DO-AL-0078,331,homecage_wheel_running
DO-AL-0079,331,homecage_wheel_running
DO-AL-0080,331,homecage_wheel_running
DO-AL-0065,331,homecage_wheel_running
DO-1D-3068,331,homecage_wheel_running
DO-1D-3069,331,homecage_wheel_running
DO-1D-3070,331,homecage_wheel_running
DO-1D-3071,331,homecage_wheel_running
DO-1D-3072,331,homecage_wheel_running
DO-1D-3073,331,homecage_wheel_running
DO-1D-3074,331,homecage_wheel_running
DO-1D-3075,331,homecage_wheel_running
DO-1D-3076,331,homecage_wheel_running
DO-1D-3077,331,homecage_wheel_running
DO-1D-3079,331,homecage_wheel_running
DO-1D-3080,331,homecage_wheel_running
DO-2D-4065,331,homecage_wheel_running
DO-2D-4066,331,homecage_wheel_running
DO-2D-4067,331,homecage_wheel_running
DO-2D-4068,331,homecage_wheel_running
